test_index,feasible,recourse_band,original_score_band,solver_status,solver_family,original_score,new_score,score_gap_to_threshold,total_cost,changed_features,validity_reconstructed_score,validity_passes_threshold,validity_margin_below_threshold
922,False,infeasible,very_high_risk,gurobi:Optimal|refined_5,gurobi,0.6413449048995972,0.6313314437866211,0.3313314437866211,1.2943095109712193,"{""BILL_AMT1"": 0.20207222250243562, ""BILL_AMT2"": 0.16375053620168012, ""BILL_AMT3"": 0.11177274076142928, ""BILL_AMT5"": 0.11246766253018084, ""BILL_AMT6"": -0.13621314141128782}",0.6313314437866211,False,-0.3313314437866211
927,False,near_feasible,near_threshold,gurobi:Optimal|refined_5,gurobi,0.3248194456100464,0.31982943415641785,0.019829434156417858,0.5676805465027686,"{""BILL_AMT1"": 0.18715941221160762, ""BILL_AMT3"": 0.11429992843053396}",0.31982943415641785,False,-0.019829434156417858
932,False,infeasible,high_risk,gurobi:Optimal|refined_7,gurobi,0.47634121775627136,0.45789191126823425,0.15789191126823426,0.8474549212225355,"{""BILL_AMT1"": 0.20207222250243562, ""BILL_AMT2"": 0.007672116042651486, ""BILL_AMT3"": 0.15791900867561579, ""BILL_AMT5"": 0.11246766253018083}",0.45789191126823425,False,-0.15789191126823426
938,False,infeasible,very_high_risk,gurobi:Optimal|refined_5,gurobi,0.6553865075111389,0.6492516398429871,0.34925163984298707,1.2822547257188708,"{""BILL_AMT1"": 0.20207222250243567, ""BILL_AMT2"": 0.16375053620168017, ""BILL_AMT3"": 0.11450983643758617, ""BILL_AMT5"": 0.11246766253018084, ""BILL_AMT6"": -0.12486731747469233}",0.6492516398429871,False,-0.34925163984298707
940,False,infeasible,very_high_risk,gurobi:Infeasible|refined_6,gurobi,0.7029938697814941,0.6899882555007935,0.38998825550079347,0.26806092568994716,"{""BILL_AMT3"": 0.13403046284497358}",0.6899882555007935,False,-0.38998825550079347
952,False,infeasible,very_high_risk,gurobi:Infeasible|refined_7,gurobi,0.8362160921096802,0.8258638978004456,0.5258638978004455,0.3150708275874107,"{""BILL_AMT3"": 0.15753541379370534}",0.8258638978004456,False,-0.5258638978004455
961,False,infeasible,very_high_risk,gurobi:Infeasible|refined_6,gurobi,0.7448550462722778,0.7344414591789246,0.43444145917892457,0.2715886675860143,"{""BILL_AMT3"": 0.13579433379300715}",0.7344414591789246,False,-0.43444145917892457
978,False,infeasible,very_high_risk,gurobi:Optimal|refined_6,gurobi,0.5197957754135132,0.5014826059341431,0.20148260593414308,1.5672352326025913,"{""BILL_AMT1"": 0.20207222250243567, ""BILL_AMT2"": 0.16375053620168017, ""BILL_AMT3"": 0.13431521331192106, ""BILL_AMT4"": 0.17997616467747773, ""BILL_AMT5"": 0.11246766253018084, ""BILL_AMT6"": -0.1432804738984296}",0.5014826059341431,False,-0.20148260593414308
982,False,infeasible,very_high_risk,gurobi:Optimal|refined_8,gurobi,0.744259238243103,0.743273913860321,0.44327391386032106,0.32519334928985805,"{""BILL_AMT1"": 0.10103611125121797, ""BILL_AMT3"": -0.04199796637980696, ""BILL_AMT5"": 0.027116566411474363, ""BILL_AMT6"": -0.014328047389842946}",0.743273913860321,False,-0.44327391386032106
983,False,infeasible,moderate_risk,gurobi:Optimal|refined_7,gurobi,0.36515364050865173,0.34928232431411743,0.04928232431411744,0.6600803230181905,"{""BILL_AMT1"": 0.18910730934270456, ""BILL_AMT3"": 0.15873529334753084}",0.34928232431411743,False,-0.04928232431411744
987,False,infeasible,very_high_risk,gurobi:Infeasible|refined_4,gurobi,0.7890152335166931,0.7859659790992737,0.4859659790992737,0.17273683383664706,"{""BILL_AMT3"": 0.08636841691832353}",0.7859659790992737,False,-0.4859659790992737
996,False,infeasible,very_high_risk,gurobi:Optimal|refined_7,gurobi,0.5415571331977844,0.5187765955924988,0.2187765955924988,1.5848178698944198,"{""BILL_AMT1"": 0.20207222250243567, ""BILL_AMT2"": 0.16375053620168015, ""BILL_AMT3"": 0.1569956971040553, ""BILL_AMT4"": 0.15692899313622555, ""BILL_AMT5"": 0.11246766253018085, ""BILL_AMT6"": -0.1432804738984296}",0.5187765955924988,False,-0.2187765955924988
997,False,infeasible,very_high_risk,gurobi:Optimal|refined_4,gurobi,0.5683643817901611,0.5655775666236877,0.26557756662368776,1.1997220500807237,"{""BILL_AMT1"": 0.20207222250243562, ""BILL_AMT2"": 0.16375053620168015, ""BILL_AMT3"": 0.0876051176532198, ""BILL_AMT5"": 0.11246766253018084, ""BILL_AMT6"": -0.10627588402284957}",0.5655775666236877,False,-0.26557756662368776
1002,False,infeasible,very_high_risk,gurobi:Infeasible|refined_7,gurobi,0.7777733206748962,0.7636763453483582,0.46367634534835817,0.31016919196327264,"{""BILL_AMT3"": 0.15508459598163632}",0.7636763453483582,False,-0.46367634534835817
1005,False,infeasible,very_high_risk,gurobi:Optimal,gurobi,0.6445293426513672,0.6539326310157776,0.3539326310157776,1.4491926060070026,"{""BILL_AMT1"": 0.20207222250243564, ""BILL_AMT2"": 0.16375053620168015, ""BILL_AMT3"": -0.08156846230383857, ""BILL_AMT4"": 0.1695643860057683, ""BILL_AMT5"": 0.11246766253018084, ""BILL_AMT6"": -0.1432804738984296}",0.6539326310157776,False,-0.3539326310157776
1007,False,infeasible,very_high_risk,gurobi:Optimal|refined_6,gurobi,0.5591764450073242,0.5460669994354248,0.24606699943542482,1.0670011393431449,"{""BILL_AMT1"": 0.20207222250243567, ""BILL_AMT2"": 0.13075286198122774, ""BILL_AMT3"": 0.13808788424948065, ""BILL_AMT5"": 0.11246766253018083}",0.5460669994354248,False,-0.24606699943542482
1026,False,infeasible,very_high_risk,gurobi:Optimal,gurobi,0.6869367957115173,0.6888388395309448,0.38883883953094484,2.5157939623583996,"{""BILL_AMT1"": 0.20207222250243562, ""BILL_AMT2"": 0.16375053620168012, ""BILL_AMT3"": -0.05785016670448793, ""BILL_AMT4"": 0.18025408049993835, ""BILL_AMT5"": 0.11246766253018084, ""BILL_AMT6"": -0.1432804738984296, ""PAY_AMT1"": 0.11591067274758687, ""PAY_AMT5"": 0.11179598129292023}",0.6888388395309448,False,-0.38883883953094484
1027,False,infeasible,very_high_risk,gurobi:Optimal|refined_6,gurobi,0.6174860596656799,0.6011430621147156,0.3011430621147156,1.1326619586124025,"{""BILL_AMT1"": 0.20207222250243562, ""BILL_AMT2"": 0.16375053620168012, ""BILL_AMT3"": 0.13356078822420445, ""BILL_AMT5"": 0.11246766253018085, ""BILL_AMT6"": -0.003379866415925137}",0.6011430621147156,False,-0.3011430621147156
1030,False,infeasible,high_risk,gurobi:Optimal|refined_7,gurobi,0.40059080719947815,0.3816978335380554,0.08169783353805543,0.6554644984079258,"{""BILL_AMT1"": 0.19022110062781716, ""BILL_AMT3"": 0.15541844135667776}",0.3816978335380554,False,-0.08169783353805543
1037,False,infeasible,very_high_risk,gurobi:Optimal|refined_11,gurobi,0.6325766444206238,0.6328248977661133,0.3328248977661133,0.9800754466316003,"{""BILL_AMT1"": 0.1274587621704802, ""BILL_AMT2"": 0.16375053620168017, ""BILL_AMT3"": -0.016785691224743493, ""BILL_AMT5"": 0.11246766253018081, ""BILL_AMT6"": -0.1432804738984296}",0.6328248977661133,False,-0.3328248977661133
1044,False,infeasible,very_high_risk,gurobi:Infeasible|refined_4,gurobi,0.7989537119865417,0.797491192817688,0.497491192817688,0.17535261053991308,"{""BILL_AMT3"": 0.08767630526995654}",0.797491192817688,False,-0.497491192817688
1050,False,infeasible,high_risk,gurobi:Optimal|refined_6,gurobi,0.47167569398880005,0.45963308215141296,0.15963308215141297,0.6701548807905944,"{""BILL_AMT1"": 0.20207222250243567, ""BILL_AMT3"": 0.13705880042592558, ""BILL_AMT5"": 0.022543654219915776}",0.45963308215141296,False,-0.15963308215141297
1051,False,infeasible,very_high_risk,gurobi:Infeasible|refined_5,gurobi,0.7475435137748718,0.7437151670455933,0.4437151670455933,0.22972402115663246,"{""BILL_AMT3"": 0.11486201057831623}",0.7437151670455933,False,-0.4437151670455933
1063,False,infeasible,near_threshold,gurobi:Optimal|refined_6,gurobi,0.3498837351799011,0.33923572301864624,0.03923572301864625,0.6028433828132376,"{""BILL_AMT1"": 0.18115786449171067, ""BILL_AMT3"": 0.13731791244086794}",0.33923572301864624,False,-0.03923572301864625
1064,False,infeasible,moderate_risk,gurobi:Optimal|refined_6,gurobi,0.38667601346969604,0.3711793124675751,0.07117931246757508,1.057334773741369,"{""BILL_AMT1"": 0.20207222250243562, ""BILL_AMT2"": 0.12849129140347068, ""BILL_AMT3"": 0.13563613908914765, ""BILL_AMT5"": 0.11246766253018083}",0.3711793124675751,False,-0.07117931246757508
1072,False,infeasible,very_high_risk,gurobi:Infeasible|refined_5,gurobi,0.7736879587173462,0.7685337662696838,0.46853376626968385,0.22629610557369034,"{""BILL_AMT3"": 0.11314805278684517}",0.7685337662696838,False,-0.46853376626968385
1074,False,infeasible,very_high_risk,gurobi:Infeasible|refined_2,gurobi,0.6472290754318237,0.647201657295227,0.34720165729522706,0.06384421858362282,"{""BILL_AMT3"": 0.03192210929181141}",0.647201657295227,False,-0.34720165729522706
1075,False,infeasible,very_high_risk,gurobi:Infeasible|refined_5,gurobi,0.6615270376205444,0.6519426703453064,0.3519426703453064,0.22132857367291003,"{""BILL_AMT3"": 0.11066428683645502}",0.6519426703453064,False,-0.3519426703453064
1079,False,infeasible,very_high_risk,gurobi:Optimal,gurobi,0.6511660814285278,0.651650071144104,0.351650071144104,4.947619415462427,"{""BILL_AMT1"": 0.20207222250243562, ""BILL_AMT2"": 0.16375053620168017, ""BILL_AMT3"": -0.04904799518215302, ""BILL_AMT4"": 0.1802540804999383, ""BILL_AMT5"": 0.11246766253018084, ""BILL_AMT6"": -0.1432804738984296, ""PAY_AMT1"": 0.11591067274758687, ""PAY_AMT2"": 0.306428983623243}",0.651650071144104,False,-0.351650071144104
1094,False,infeasible,moderate_risk,gurobi:Optimal|refined_5,gurobi,0.378135621547699,0.3720960319042206,0.07209603190422059,0.6068967855243395,"{""BILL_AMT1"": 0.20207222250243562, ""BILL_AMT3"": 0.11376817602597455, ""BILL_AMT5"": 0.009986107427416263}",0.3720960319042206,False,-0.07209603190422059
1102,False,infeasible,very_high_risk,gurobi:Infeasible,gurobi,0.7560963034629822,0.7560963034629822,0.4560963034629822,0.0,{},0.7560963034629822,False,-0.4560963034629822
1103,False,infeasible,very_high_risk,gurobi:Infeasible|refined_2,gurobi,0.7478602528572083,0.7478512525558472,0.4478512525558472,0.06487826644788519,"{""BILL_AMT3"": 0.032439133223942596}",0.7478512525558472,False,-0.4478512525558472
1108,False,infeasible,high_risk,gurobi:Optimal|refined_4,gurobi,0.49583080410957336,0.49129197001457214,0.19129197001457215,0.7314980153522351,"{""BILL_AMT1"": 0.20207222250243562, ""BILL_AMT2"": 0.020024165667491878, ""BILL_AMT3"": 0.08693382660987659, ""BILL_AMT5"": 0.11246766253018087}",0.49129197001457214,False,-0.19129197001457215
1109,False,infeasible,very_high_risk,gurobi:Infeasible|refined_7,gurobi,0.5503231883049011,0.5307886600494385,0.2307886600494385,0.31007100214708394,"{""BILL_AMT3"": 0.15503550107354197}",0.5307886600494385,False,-0.2307886600494385
1113,False,infeasible,very_high_risk,gurobi:Optimal|refined_7,gurobi,0.6456905007362366,0.6456907987594604,0.34569079875946046,0.09675516603740422,"{""BILL_AMT1"": 0.05340510550197386}",0.6456907987594604,False,-0.34569079875946046
1115,False,infeasible,very_high_risk,gurobi:Infeasible|refined_3,gurobi,0.6644098162651062,0.6643739938735962,0.3643739938735962,0.12596946078516946,"{""BILL_AMT3"": 0.06298473039258473}",0.6643739938735962,False,-0.3643739938735962
1117,False,infeasible,very_high_risk,gurobi:Optimal,gurobi,0.7632917761802673,0.7806597352027893,0.4806597352027893,5.607667695036097,"{""BILL_AMT1"": 0.20207222250243562, ""BILL_AMT2"": 0.16375053620168012, ""BILL_AMT3"": -0.20014903032101525, ""BILL_AMT4"": 0.18025408049993835, ""BILL_AMT5"": 0.11246766253018081, ""BILL_AMT6"": -0.1432804738984296, ""PAY_AMT1"": 0.11591067274758687, ""PAY_AMT2"": 0.3051802833255981, ""PAY_AMT5"": 0.17783878704613287}",0.7806597352027893,False,-0.4806597352027893
1121,False,infeasible,very_high_risk,gurobi:Infeasible|refined_6,gurobi,0.8221849203109741,0.8132251501083374,0.5132251501083374,0.2686184256463072,"{""BILL_AMT3"": 0.1343092128231536}",0.8132251501083374,False,-0.5132251501083374
1127,False,infeasible,high_risk,gurobi:Optimal|refined_2,gurobi,0.4936128854751587,0.4935954511165619,0.1935954511165619,0.3859742974465024,"{""BILL_AMT1"": 0.1776235178272917, ""BILL_AMT3"": 0.03208499528688882}",0.4935954511165619,False,-0.1935954511165619
1133,False,infeasible,moderate_risk,gurobi:Optimal|refined_4,gurobi,0.37455591559410095,0.3710666298866272,0.07106662988662721,0.534227898025161,"{""BILL_AMT1"": 0.198973913580817, ""BILL_AMT3"": 0.08687131242690313}",0.3710666298866272,False,-0.07106662988662721
1143,False,infeasible,moderate_risk,gurobi:Optimal|refined_7,gurobi,0.3690503239631653,0.35065650939941406,0.050656509399414074,0.31007100214708394,"{""BILL_AMT3"": 0.15503550107354197}",0.35065650939941406,False,-0.050656509399414074
1144,False,infeasible,high_risk,gurobi:Optimal|refined_6,gurobi,0.4614717364311218,0.4489452540874481,0.14894525408744813,0.8322318272142056,"{""BILL_AMT1"": 0.20207222250243567, ""BILL_AMT2"": 0.019592639929378597, ""BILL_AMT3"": 0.13775512987239694, ""BILL_AMT5"": 0.11246766253018083}",0.4489452540874481,False,-0.14894525408744813
1153,False,infeasible,very_high_risk,gurobi:Optimal|refined_4,gurobi,0.6062707901000977,0.6063690781593323,0.3063690781593323,1.3854003377464226,"{""BILL_AMT1"": 0.20207222250243567, ""BILL_AMT2"": 0.16375053620168012, ""BILL_AMT3"": 0.04323028247929006, ""BILL_AMT4"": 0.18025408049993813, ""BILL_AMT5"": 0.11246766253018081, ""BILL_AMT6"": -0.1432804738984296}",0.6063690781593323,False,-0.3063690781593323
1158,False,infeasible,high_risk,gurobi:Optimal|refined_6,gurobi,0.4694754481315613,0.45168471336364746,0.15168471336364747,1.0898554546213903,"{""BILL_AMT1"": 0.20207222250243562, ""BILL_AMT2"": 0.14488664145238922, ""BILL_AMT3"": 0.13463214821861857, ""BILL_AMT5"": 0.11246766253018084}",0.45168471336364746,False,-0.15168471336364747
1165,False,infeasible,very_high_risk,gurobi:Optimal|refined_3,gurobi,0.5653214454650879,0.565278947353363,0.26527894735336305,0.47325731182192965,"{""BILL_AMT1"": 0.19403617663527492, ""BILL_AMT3"": 0.06085892087210015}",0.565278947353363,False,-0.26527894735336305
1167,True,feasible,near_threshold,gurobi:Optimal|refined_1,gurobi,0.3012915551662445,0.2987028658390045,-0.0012971341609954723,0.08659251661519307,"{""BILL_AMT1"": 0.0157105040194373, ""BILL_AMT3"": 0.029064731090823415}",0.2987028658390045,True,0.0012971341609954723
1178,False,infeasible,near_threshold,gurobi:Optimal|refined_6,gurobi,0.33412155508995056,0.3243023455142975,0.024302345514297496,0.6130499720347347,"{""BILL_AMT1"": 0.18609447322391554, ""BILL_AMT3"": 0.1379493275088589}",0.3243023455142975,False,-0.024302345514297496
1181,False,infeasible,very_high_risk,gurobi:Infeasible|refined_7,gurobi,0.7828027606010437,0.7694385647773743,0.4694385647773743,0.31331584827273196,"{""BILL_AMT3"": 0.15665792413636598}",0.7694385647773743,False,-0.4694385647773743
1190,False,infeasible,high_risk,gurobi:Optimal|refined_6,gurobi,0.4749337434768677,0.457972913980484,0.15797291398048402,0.8470019705458512,"{""BILL_AMT1"": 0.20207222250243564, ""BILL_AMT2"": 0.029905141813319408, ""BILL_AMT3"": 0.13428111962574402, ""BILL_AMT5"": 0.11246766253018084}",0.457972913980484,False,-0.15797291398048402
1191,False,infeasible,very_high_risk,gurobi:Infeasible|refined_5,gurobi,0.8108323812484741,0.8048063516616821,0.5048063516616821,0.22278309215005154,"{""BILL_AMT3"": 0.11139154607502577}",0.8048063516616821,False,-0.5048063516616821
1195,False,infeasible,very_high_risk,gurobi:Infeasible|refined_7,gurobi,0.8459488749504089,0.8361709713935852,0.5361709713935852,0.31539158098696046,"{""BILL_AMT3"": 0.15769579049348023}",0.8361709713935852,False,-0.5361709713935852
1197,False,infeasible,very_high_risk,gurobi:Infeasible|refined_6,gurobi,0.7290295958518982,0.7169756293296814,0.4169756293296814,0.26878152984097625,"{""BILL_AMT3"": 0.13439076492048813}",0.7169756293296814,False,-0.4169756293296814
1204,False,infeasible,very_high_risk,gurobi:Optimal|refined_5,gurobi,0.6085423827171326,0.5978747606277466,0.2978747606277466,1.5062053227233971,"{""BILL_AMT1"": 0.20207222250243564, ""BILL_AMT2"": 0.16375053620168015, ""BILL_AMT3"": 0.11165971337301699, ""BILL_AMT4"": 0.1669344731348424, ""BILL_AMT5"": 0.11246766253018084, ""BILL_AMT6"": -0.1432804738984296}",0.5978747606277466,False,-0.2978747606277466
1206,False,infeasible,very_high_risk,gurobi:Optimal,gurobi,0.7532273530960083,0.7707419991493225,0.4707419991493225,6.172370450488189,"{""BILL_AMT1"": 0.20207222250243562, ""BILL_AMT2"": 0.16375053620168017, ""BILL_AMT3"": -0.1918934487754639, ""BILL_AMT4"": 0.18025408049993832, ""BILL_AMT5"": 0.11246766253018087, ""BILL_AMT6"": -0.1432804738984296, ""PAY_AMT1"": 0.11591067274758687, ""PAY_AMT2"": 0.34642105817415636, ""PAY_AMT4"": 0.08814285544732407, ""PAY_AMT5"": 0.17783878704613287}",0.7707419991493225,False,-0.4707419991493225
1208,False,infeasible,moderate_risk,gurobi:Optimal|refined_7,gurobi,0.37248244881629944,0.3549674153327942,0.0549674153327942,0.3689749431574342,"{""BILL_AMT1"": 0.030503432216563625, ""BILL_AMT3"": 0.15685561296629252}",0.3549674153327942,False,-0.0549674153327942
1222,False,infeasible,very_high_risk,gurobi:Optimal|refined_4,gurobi,0.5824599862098694,0.57961106300354,0.27961106300354005,1.0289033294196093,"{""BILL_AMT1"": 0.20207222250243562, ""BILL_AMT2"": 0.16099695124695124, ""BILL_AMT3"": 0.08719190217675912, ""BILL_AMT5"": 0.11246766253018084}",0.57961106300354,False,-0.27961106300354005
1226,False,infeasible,very_high_risk,gurobi:Infeasible|refined_7,gurobi,0.811803936958313,0.8008447885513306,0.5008447885513305,0.3170293871209874,"{""BILL_AMT3"": 0.1585146935604937}",0.8008447885513306,False,-0.5008447885513305
1228,False,infeasible,moderate_risk,gurobi:Optimal|refined_5,gurobi,0.37541526556015015,0.3696748912334442,0.06967489123344422,0.557008788666393,"{""BILL_AMT1"": 0.18157781740355614, ""BILL_AMT3"": 0.11402019655419204}",0.3696748912334442,False,-0.06967489123344422
1238,False,near_feasible,near_threshold,gurobi:Optimal|refined_7,gurobi,0.33517733216285706,0.3177069425582886,0.017706942558288585,0.44191119695803643,"{""BILL_AMT1"": 0.07244983686568779, ""BILL_AMT3"": 0.15532614292946045}",0.3177069425582886,False,-0.017706942558288585
1240,False,near_feasible,near_threshold,gurobi:Optimal|refined_7,gurobi,0.33409279584884644,0.3165671229362488,0.01656712293624879,0.31007100214708394,"{""BILL_AMT3"": 0.15503550107354197}",0.3165671229362488,False,-0.01656712293624879
1243,False,infeasible,moderate_risk,gurobi:Optimal|refined_7,gurobi,0.3813982307910919,0.36312335729599,0.06312335729599,0.6594448326189424,"{""BILL_AMT1"": 0.19149565845657174, ""BILL_AMT3"": 0.15625403669244337}",0.36312335729599,False,-0.06312335729599
1267,False,infeasible,very_high_risk,gurobi:Optimal|refined_6,gurobi,0.5856437683105469,0.5716776847839355,0.27167768478393556,1.1017033410960169,"{""BILL_AMT1"": 0.20207222250243556, ""BILL_AMT2"": 0.1479835880223488, ""BILL_AMT3"": 0.1372950014837572, ""BILL_AMT5"": 0.11246766253018083}",0.5716776847839355,False,-0.27167768478393556
1295,False,near_feasible,near_threshold,gurobi:Optimal|refined_6,gurobi,0.31185510754585266,0.3006606996059418,0.0006606996059417836,0.5261584135199289,"{""BILL_AMT1"": 0.14023081908622564, ""BILL_AMT3"": 0.13604962731509768}",0.3006606996059418,False,-0.0006606996059417836
1305,False,infeasible,very_high_risk,gurobi:Infeasible|refined_5,gurobi,0.8092196583747864,0.8053610920906067,0.5053610920906066,0.22794351248974465,"{""BILL_AMT3"": 0.11397175624487232}",0.8053610920906067,False,-0.5053610920906066
1320,False,infeasible,moderate_risk,gurobi:Optimal|refined_3,gurobi,0.37595707178115845,0.3759271502494812,0.07592715024948121,0.4438733116837268,"{""BILL_AMT1"": 0.17621540404626002, ""BILL_AMT3"": 0.062310057255572815}",0.3759271502494812,False,-0.07592715024948121
1321,True,feasible,near_threshold,gurobi:Optimal|refined_2,gurobi,0.30902478098869324,0.2969263792037964,-0.003073620796203602,0.1052415905877424,"{""BILL_AMT3"": 0.0526207952938712}",0.2969263792037964,True,0.003073620796203602
1324,False,infeasible,very_high_risk,gurobi:Optimal|refined_3,gurobi,0.7025381922721863,0.7026069760322571,0.4026069760322571,1.085180242876489,"{""BILL_AMT1"": 0.20207222250243564, ""BILL_AMT2"": 0.16375053620168017, ""BILL_AMT3"": 0.06255618639481908, ""BILL_AMT5"": 0.11246766253018081, ""BILL_AMT6"": -0.06456382822554546}",0.7026069760322571,False,-0.4026069760322571
1325,False,infeasible,very_high_risk,gurobi:Optimal|refined_7,gurobi,0.5267289876937866,0.5255123972892761,0.22551239728927613,0.09190254373263732,"{""BILL_AMT1"": -0.004293867716939015, ""BILL_AMT3"": -0.04206162611063591}",0.5255123972892761,False,-0.22551239728927613
1327,False,infeasible,very_high_risk,gurobi:Optimal|refined_7,gurobi,0.5889511108398438,0.5889509320259094,0.28895093202590943,0.17170297031038478,"{""BILL_AMT1"": 0.08255494081203546, ""BILL_AMT6"": 0.014328047389842974}",0.5889509320259094,False,-0.28895093202590943
1333,False,infeasible,very_high_risk,gurobi:Infeasible|refined_6,gurobi,0.8353461027145386,0.8260826468467712,0.5260826468467712,0.2661685897324001,"{""BILL_AMT3"": 0.13308429486620005}",0.8260826468467712,False,-0.5260826468467712
1337,False,infeasible,very_high_risk,gurobi:Infeasible|refined_5,gurobi,0.6698501706123352,0.6613543033599854,0.36135430335998536,0.22303314888194525,"{""BILL_AMT3"": 0.11151657444097263}",0.6613543033599854,False,-0.36135430335998536
1338,False,infeasible,very_high_risk,gurobi:Infeasible|refined_4,gurobi,0.5739005208015442,0.5738504528999329,0.2738504528999329,0.17957248154031458,"{""BILL_AMT3"": 0.08978624077015729}",0.5738504528999329,False,-0.2738504528999329
1344,False,infeasible,high_risk,gurobi:Optimal|refined_7,gurobi,0.44968143105506897,0.43004611134529114,0.13004611134529115,0.31017901094489153,"{""BILL_AMT3"": 0.15508950547244577}",0.43004611134529114,False,-0.13004611134529115
1346,True,feasible,near_threshold,gurobi:Optimal|refined_3,gurobi,0.3139970302581787,0.29617035388946533,-0.003829646110534657,0.7122559991259039,"{""BILL_AMT1"": 0.20207222250243564, ""BILL_AMT2"": 0.019814939876741614, ""BILL_AMT3"": 0.07753313360797387, ""BILL_AMT5"": 0.11246766253018084}",0.29617035388946533,True,0.003829646110534657
1348,False,near_feasible,near_threshold,gurobi:Optimal|refined_7,gurobi,0.3287937343120575,0.311410129070282,0.011410129070281994,0.4312007599234977,"{""BILL_AMT1"": 0.06693119904624115, ""BILL_AMT3"": 0.15497004119608287}",0.311410129070282,False,-0.011410129070281994
1366,False,infeasible,high_risk,gurobi:Optimal|refined_2,gurobi,0.4722597897052765,0.4722602069377899,0.17226020693778993,0.3058053090413679,"{""BILL_AMT1"": 0.16879269047096063}",0.4722602069377899,False,-0.17226020693778993
1368,False,infeasible,very_high_risk,gurobi:Infeasible|refined_6,gurobi,0.75395268201828,0.7443014979362488,0.4443014979362488,0.2725847487213504,"{""BILL_AMT3"": 0.1362923743606752}",0.7443014979362488,False,-0.4443014979362488
1371,False,infeasible,very_high_risk,gurobi:Infeasible|refined_5,gurobi,0.6672688722610474,0.6616012454032898,0.3616012454032898,0.22764326985179895,"{""BILL_AMT3"": 0.11382163492589947}",0.6616012454032898,False,-0.3616012454032898
1372,False,infeasible,high_risk,gurobi:Optimal|refined_6,gurobi,0.45967286825180054,0.447791188955307,0.14779118895530702,0.7383201401642907,"{""BILL_AMT1"": 0.20207222250243562, ""BILL_AMT3"": 0.13720035741093095, ""BILL_AMT5"": 0.07365842696798384}",0.447791188955307,False,-0.14779118895530702
1381,False,infeasible,high_risk,gurobi:Optimal|refined_6,gurobi,0.41293221712112427,0.39387011528015137,0.09387011528015138,0.9626114532181517,"{""BILL_AMT1"": 0.20207222250243564, ""BILL_AMT2"": 0.08592268236517372, ""BILL_AMT3"": 0.13309929608811774, ""BILL_AMT5"": 0.11246766253018083}",0.39387011528015137,False,-0.09387011528015138
1384,False,infeasible,high_risk,gurobi:Optimal|refined_4,gurobi,0.40894272923469543,0.40671393275260925,0.10671393275260926,0.5108718758682752,"{""BILL_AMT1"": 0.1852167679247394, ""BILL_AMT3"": 0.0876553581091696}",0.40671393275260925,False,-0.10671393275260926
1398,False,infeasible,very_high_risk,gurobi:Infeasible|refined_3,gurobi,0.6249659657478333,0.6249263882637024,0.3249263882637024,0.12198928203606407,"{""BILL_AMT3"": 0.060994641018032036}",0.6249263882637024,False,-0.3249263882637024
1402,False,infeasible,very_high_risk,gurobi:Optimal,gurobi,0.5666313767433167,0.5726181864738464,0.27261818647384645,1.40180387051065,"{""BILL_AMT1"": 0.20207222250243567, ""BILL_AMT2"": 0.16375053620168015, ""BILL_AMT3"": -0.06915399654371848, ""BILL_AMT4"": 0.15084693010756461, ""BILL_AMT5"": 0.11246766253018085, ""BILL_AMT6"": -0.1432804738984296}",0.5726181864738464,False,-0.27261818647384645
1408,False,infeasible,very_high_risk,gurobi:Infeasible|refined_6,gurobi,0.8259034156799316,0.8179590106010437,0.5179590106010437,0.2714151989107477,"{""BILL_AMT3"": 0.13570759945537386}",0.8179590106010437,False,-0.5179590106010437
1416,False,infeasible,very_high_risk,gurobi:Optimal|refined_4,gurobi,0.544674277305603,0.5446251630783081,0.24462516307830812,0.4968203638606909,"{""BILL_AMT1"": 0.17502634914108928, ""BILL_AMT3"": 0.08986070138076704}",0.5446251630783081,False,-0.24462516307830812
1432,False,infeasible,very_high_risk,gurobi:Optimal|refined_8,gurobi,0.5968011617660522,0.5970665216445923,0.2970665216445923,1.1682578065655191,"{""BILL_AMT1"": 0.1259808280926049, ""BILL_AMT2"": 0.16375053620168017, ""BILL_AMT3"": 0.003587216083844741, ""BILL_AMT4"": 0.18025408049993802, ""BILL_AMT5"": 0.11246766253018087, ""BILL_AMT6"": -0.1432804738984296}",0.5970665216445923,False,-0.2970665216445923
1434,False,infeasible,very_high_risk,gurobi:Infeasible|refined_6,gurobi,0.7426806688308716,0.7337936758995056,0.4337936758995056,0.27530406113079775,"{""BILL_AMT3"": 0.13765203056539888}",0.7337936758995056,False,-0.4337936758995056
1435,True,feasible,near_threshold,gurobi:Optimal|refined_3,gurobi,0.31205135583877563,0.29524901509284973,-0.0047509849071502575,0.15503550107354197,"{""BILL_AMT3"": 0.07751775053677099}",0.29524901509284973,True,0.0047509849071502575
1438,False,infeasible,moderate_risk,gurobi:Optimal|refined_6,gurobi,0.36275607347488403,0.34884023666381836,0.04884023666381837,0.5552614839644516,"{""BILL_AMT1"": 0.15830258515556891, ""BILL_AMT3"": 0.13423066097020264}",0.34884023666381836,False,-0.04884023666381837
1451,False,infeasible,very_high_risk,gurobi:Optimal|refined_15,gurobi,0.5528737306594849,0.548977792263031,0.24897779226303102,0.523832567698534,"{""BILL_AMT1"": -0.19183269311940387, ""BILL_AMT3"": -0.08814259779705691}",0.548977792263031,False,-0.24897779226303102
